arquivo,doc_id,frase_id,frase,substantivos/nomes_próprios,entidades_nomeadas
noticias_contrato-de-trabalho-verde-e-amarelo_789201099.txt,160,12,Terá duração máxima de 24 meses (2 anos);,"['duração', 'ano']",[]
noticias_contrato-de-trabalho-verde-e-amarelo_789201099.txt,160,13,"Tem os mesmos direitos trabalhistas, com algumas alterações:","['direito', 'alteração']",[]
noticias_contrato-de-trabalho-verde-e-amarelo_789201099.txt,160,14,"Pode receber 13º, Férias e 1/3 de Férias durante o decorrer do contrato, de forma antecipada;","['férias', 'férias', 'decorrer', 'contrato']","['Férias', 'Férias']"
noticias_contrato-de-trabalho-verde-e-amarelo_789201099.txt,160,15,O FGTS será apenas de 2%; 40% de multa FGTS é em 20%;,"['fgts', 'multa', 'fgts']",['O FGTS']
noticias_contrato-de-trabalho-verde-e-amarelo_789201099.txt,160,16,Não tem a indenização por rescisão antecipada do contrato (art. 479 da CLT);,"['indenização', 'rescisão', 'contrato', 'art.', 'clt']",['CLT']
noticias_contrato-de-trabalho-verde-e-amarelo_789201099.txt,160,17,Vantagem para o trabalhador:,"['vantagem', 'trabalhador']",['Vantagem']
noticias_contrato-de-trabalho-verde-e-amarelo_789201099.txt,160,18,"Receberão, prioritariamente, ações de qualificação profissional;","['ação', 'qualificação']",['Receberão']
noticias_contrato-de-trabalho-verde-e-amarelo_789201099.txt,160,19,"Oportunidade do 1º emprego, uma vez que a empresa não terá muito custo com a contratação e, com isso, quererá contratar;","['oportunidade', 'emprego', 'empresa', 'custo', 'contratação']",['Oportunidade']
noticias_contrato-de-trabalho-verde-e-amarelo_789201099.txt,160,20,"Receberão verbas rescisórias antecipas, o que aumento os recebíveis mensais;","['verba', 'aumento', 'recebível']",['antecipas']
noticias_contrato-de-trabalho-verde-e-amarelo_789201099.txt,160,21,"Possibilidade de entregar, definitivamente, para o quadro da empresa.","['possibilidade', 'quadro', 'empresa']",[]
noticias_contrato-de-trabalho-verde-e-amarelo_789201099.txt,160,22,Vantagem para a empresa:,"['vantagem', 'empresa']",[]
noticias_contrato-de-trabalho-verde-e-amarelo_789201099.txt,160,23,Não há pagamento de contribuição previdenciária patronal;,"['pagamento', 'contribuição']",[]
noticias_contrato-de-trabalho-verde-e-amarelo_789201099.txt,160,24,Não há pagamento do salário-educação;,"['pagamento', 'salário-educação']",[]
noticias_contrato-de-trabalho-verde-e-amarelo_789201099.txt,160,25,Não pagamento das contribuições sociais destinadas ao “Sistema S”;,"['pagamento', 'contribuição', 's']",['Sistema S']
noticias_contrato-de-trabalho-verde-e-amarelo_789201099.txt,160,26,"A modalidade pode ser utilizada para qualquer tipo de atividade, transitória ou permanente, e para substituição transitória de pessoal permanente; Pagar verbas rescisórias de forma antecipada, o que desonera quando em uma possível rescisão.","['modalidade', 'atividade', 'substituição', 'pessoal', 'verba', 'rescisão']",[]
noticias_contrato-de-trabalho-verde-e-amarelo_789201099.txt,160,27,"Se aconteceu com você essa situação ou se tiver mais dúvidas, clique aqui.","['situação', 'dúvida']",[]
noticias_contrato-de-trabalho-verde-e-amarelo_795756984.txt,161,1,URL: https://www.jusbrasil.com.br/noticias/contrato-de-trabalho-verde-e-amarelo/795756984 Título: Contrato de Trabalho “verde e amarelo” Data:,"['url', 'https://www.jusbrasil.com.br/noticias/contrato-de-trabalho-verde-e-amarelo/795756984', 'título', 'contrato', 'trabalho', 'data']","['Contrato de Trabalho', 'Data:']"
noticias_contrato-de-trabalho-verde-e-amarelo_795756984.txt,161,2,Data não encontrada Autor:,"['data', 'autor']",['Autor:']
noticias_contrato-de-trabalho-verde-e-amarelo_795756984.txt,161,3,"Autor não encontrado --- CONTEÚDO --- Com a edição da Medida Provisória 95, de 11 de novembro de 2019 pelo Governo Federal, foi instituído o contrato de trabalho “verde e amarelo”, promovendo alterações na legislação trabalhista e previdenciária.","['autor', 'edição', 'medida', 'provisória', '95', 'novembro', 'governo', 'federal', 'contrato', 'trabalho', 'alteração', 'legislação']","['CONTEÚDO', 'Medida Provisória 95', 'Governo Federal']"
noticias_contrato-de-trabalho-verde-e-amarelo_795756984.txt,161,4,"Trata-se de nova modalidade de contrato de trabalho temporário destinado a criação de novos postos de trabalho para as pessoas entre 18 e 29 anos de idade, para aqueles que nunca trabalharam de carteira assinada, ou seja, par ao primeiro emprego com a assinatura da CTPS.","['modalidade', 'contrato', 'trabalho', 'criação', 'postos', 'trabalho', 'pessoa', 'ano', 'idade', 'carteira', 'par', 'emprego', 'assinatura', 'ctps']",['CTPS']
noticias_contrato-de-trabalho-verde-e-amarelo_795756984.txt,161,5,"Não é aplicável a contratação de menor aprendiz, contrato de experiência, trabalho intermitente e trabalho avulso","['contratação', 'aprendiz', 'contrato', 'experiência', 'trabalho', 'trabalho']",[]
noticias_contrato-de-trabalho-verde-e-amarelo_795756984.txt,161,6,"As contratações nesta modalidade deverão limitar-se a 20% do total dos empregados da empresa, tendo como base da folha de pagamentos do mês corrente de apuração.","['contratação', 'modalidade', 'total', 'empregado', 'empresa', 'base', 'folha', 'pagamento', 'apuração']",[]
noticias_contrato-de-trabalho-verde-e-amarelo_795756984.txt,161,7,"A Medida Provisória estabelece que o trabalhador contratado por outras formas de contrato de trabalho, uma vez dispensado, não poderá ser recontratado pelo mesmo empregador, na modalidade Contrato de Trabalho Verde e Amarelo, pelo prazo de cento e oitenta dias.","['medida', 'provisória', 'trabalhador', 'forma', 'contrato', 'trabalho', 'empregador', 'modalidade', 'contrato', 'trabalho', 'verde', 'amarelo', 'prazo', 'dia']","['Medida Provisória', 'Contrato de Trabalho Verde e Amarelo']"
noticias_contrato-de-trabalho-verde-e-amarelo_795756984.txt,161,8,O salário mensal fixado para estas contratações deverá ser de até um salário-mínimo e meio pelo prazo máximo de dois anos.,"['salário', 'contratação', 'salário-mínimo', 'prazo', 'ano']",[]
noticias_contrato-de-trabalho-verde-e-amarelo_795756984.txt,161,9,"São mantidos os mesmos direitos trabalhistas, com as seguintes alterações:","['direito', 'alteração']",[]
noticias_contrato-de-trabalho-verde-e-amarelo_795756984.txt,161,10,"o empregado receberá décimo terceiro proporcional, férias proporcionais com acréscimo de um terço no curso do contrato de trabalho; a alíquota mensal relativa ao FGTS será de 2%, podendo ser paga de forma antecipada; a multa do FGTS passará a ser de 20%, ainda, não haverá indenização por rescisão antecipada do contrato de trabalho (art. 479 da CLT).","['empregado', 'féria', 'acréscimo', 'curso', 'contrato', 'trabalho', 'alíquota', 'fgts', 'multa', 'fgts', 'indenização', 'rescisão', 'contrato', 'trabalho', 'art.', 'clt']",['CLT']
noticias_contrato-de-trabalho-verde-e-amarelo_795756984.txt,161,11,Esta modalidade de contratação trás benefícios tanto para os empregados quanto para os empregadores.,"['modalidade', 'contratação', 'benefício', 'empregado', 'empregador']",[]
noticias_contrato-de-trabalho-verde-e-amarelo_795756984.txt,161,12,"Os empregados contratados na modalidade “verde a amarelo” receberão, prioritariamente, ações de qualificação profissional e terão maior oportunidade de conseguir o primeiro emprego, considerando o custo reduzido na contratação.","['empregado', 'modalidade', 'amarelo', 'ação', 'qualificação', 'oportunidade', 'emprego', 'custo', 'contratação']",[]
noticias_contrato-de-trabalho-verde-e-amarelo_795756984.txt,161,13,"Como receberão as verbas rescisórias antecipadas, isto aumentará os recebíveis mensais.","['verba', 'recebível']",[]
noticias_contrato-de-trabalho-verde-e-amarelo_795756984.txt,161,14,"Para o empregador, existem os benefícios de não pagamento da contribuição previdenciária patronal, salário educação e demais contribuições sociais destinadas ao sistema S; o empregado contratado poderá exercer qualquer tipo de atividade, transitória ou permanente, e para substituição transitória de pessoal permanente e, realizar o pagamento das verbas rescisórias de forma antecipada e proporcional, o que desonera a empresa no momento de realizar a rescisão.","['empregador', 'benefício', 'pagamento', 'contribuição', 'salário', 'contribuição', 's', 'empregado', 'atividade', 'substituição', 'pessoal', 'pagamento', 'verba', 'empresa', 'rescisão']",['S']
noticias_contrato-de-uniao-estavel_1486984463.txt,162,1,URL: https://www.jusbrasil.com.br/noticias/contrato-de-uniao-estavel/1486984463 Título: Contrato de União Estável Data: Data não encontrada Autor:,"['url', 'https://www.jusbrasil.com.br/noticias/contrato-de-uniao-estavel/1486984463', 'título', 'contrato', 'união', 'estável', 'data', 'data', 'autor']","['Contrato de União Estável Data: Data', 'Autor:']"
noticias_contrato-de-uniao-estavel_1486984463.txt,162,2,Autor não encontrado --- CONTEÚDO --- POR QUE FAZER UM CONTRATO DE UNIÃO ESTÁVEL?,"['autor', 'contrato', 'união', 'estável']","['CONTEÚDO', 'UM CONTRATO DE UNIÃO']"
noticias_contrato-de-uniao-estavel_1486984463.txt,162,3,A celebração de um Contrato de União Estável lhe trará garantias e segurança futura na relação.,"['celebração', 'contrato', 'união', 'estável', 'garantia', 'segurança']",['Contrato de União Estável']
noticias_contrato-de-uniao-estavel_1486984463.txt,162,4,Já diz a máxima:,['grande'],[]
noticias_contrato-de-uniao-estavel_1486984463.txt,162,5,“o que é combinado não sai caro”!,[],[]
noticias_contrato-de-uniao-estavel_1486984463.txt,162,6,"Pelo Contrato de União Estável você poderá optar pelo regime de bens, no caso de dissolução da união estável.","['contrato', 'união', 'estável', 'regime', 'bem', 'caso', 'dissolução', 'união']",['Contrato de União Estável']
noticias_contrato-de-uniao-estavel_1486984463.txt,162,7,"Você poderá estipular a data do início da relação; o patrimônio individual, ou seja, pertencente a cada um ao iniciar a relação; você poderá estipular a divisão dos bens e pensão no caso de separação, além do direito de permanência no imóvel em caso de morte de um dos companheiros dentre tantas outras garantias.","['data', 'início', 'patrimônio', 'divisão', 'bem', 'pensão', 'caso', 'separação', 'direito', 'permanência', 'imóvel', 'caso', 'morte', 'companheiro', 'garantia']",[]
noticias_contrato-de-uniao-estavel_1486984463.txt,162,8,"Além disso, o Contrato é um documento legal que servirá como prova para incluir o companheiro (a) em certos benefícios como: plano de saúde, associado em clubes, órgãos previdenciários, dentre outros.","['contrato', 'documento', 'prova', 'companheiro', 'benefício', 'plano', 'saúde', 'clube', 'órgão']",['Contrato']
noticias_contrato-de-uniao-estavel_1486984463.txt,162,9,Este documento atesta os direitos do casal.,"['documento', 'direito', 'casal']",[]
noticias_contrato-de-uniao-estavel_1486984463.txt,162,10,É uma segurança e garantia para ambos os lados que evitará surpresas e desentendimentos em ocasiões já bastante dolorosas como a morte de um dos cônjuges ou a separação do casal.,"['segurança', 'garantia', 'lado', 'surpresa', 'desentendimento', 'ocasião', 'morte', 'cônjuge', 'separação', 'casal']",[]
noticias_contrato-de-uniao-estavel_1486984463.txt,162,11,ATENÇÃO!,[],['ATENÇÃO!']
noticias_contrato-de-uniao-estavel_1486984463.txt,162,12,O Contrato pode ser celebrado entre casais homossexuais?,"['contrato', 'casal']",['Contrato']
noticias_contrato-de-uniao-estavel_1486984463.txt,162,13,Não só pode como recomendamos firmemente que o façam!,[],[]
noticias_contrato-de-uniao-estavel_1486984463.txt,162,14,O preconceito ainda imperativo em nossa sociedade dificulta o processo de partilha de bens na separação ou na herança de casais homossexuais.,"['preconceito', 'sociedade', 'processo', 'partilha', 'bem', 'separação', 'herança', 'casal']",[]
noticias_contrato-de-uniao-estavel_1486984463.txt,162,15,"Muitas famílias não aceitam este tipo de relacionamento impondo diversos óbices ao companheiro sobrevivente, por exemplo, no caso de morte, o que pode causar grandes transtornos caso não se consiga comprovar a união estável.","['família', 'relacionamento', 'óbice', 'companheiro', 'caso', 'morte', 'transtorno', 'união']",[]
noticias_contrato-de-uniao-estavel_1486984463.txt,162,16,Com a formulação deste contrato a maioria das questões já estarão legalmente sanadas não deixando espaços para que terceiros obste a busca e efetivação dos direitos advindos da relação.,"['formulação', 'contrato', 'questão', 'espaço', 'busca', 'efetivação', 'direito']",[]
noticias_contrato-de-uniao-estavel_1486984463.txt,162,17,OFICIALIZE,['oficialize'],['OFICIALIZE']
noticias_contrato-de-uniao-estavel_1486984463.txt,162,18,A SUA UNIÃO!,['união'],['A SUA UNIÃO!']
noticias_contrato-de-uniao-estavel_1486984463.txt,162,19,FAÇA,['faça'],[]
noticias_contrato-de-uniao-estavel_1486984463.txt,162,20,"UMA ESCRITURA, PÚBLICA",['escritura'],"['ESCRITURA', 'PÚBLICA']"
noticias_contrato-de-uniao-estavel_1486984463.txt,162,21,"OU PRIVADA, DE UNIÃO ESTÁVEL!","['união', 'estável']",['UNIÃO']
noticias_contrato-de-uniao-estavel_1486984463.txt,162,22,Dra Claudia Gennari OAB-SP 195.977 e-mail: draclaudiagennari@gmail.com Fone-zap: 19 996393902 Instagram: @draclaudiagennari,"['dra', 'claudia', 'gennari', 'oab-sp', 'e-mail', 'fone-zap', '@draclaudiagennari']","['Dra Claudia Gennari OAB-SP', 'Fone-zap', '@draclaudiagennari']"
noticias_contrato-de-vesting-o-melhor-para-sua-startup_820427885.txt,163,1,URL: https://www.jusbrasil.com.br/noticias/contrato-de-vesting-o-melhor-para-sua-startup/820427885,"['url', 'https://www.jusbrasil.com.br/noticias/contrato-de-vesting-o-melhor-para-sua-startup/820427885']",[]
noticias_contrato-de-vesting-o-melhor-para-sua-startup_820427885.txt,163,2,Título: Contrato de Vesting: o melhor para sua startup Data:,"['título', 'contrato', 'vesting', 'startup', 'data']",['Data:']
noticias_contrato-de-vesting-o-melhor-para-sua-startup_820427885.txt,163,3,Data não encontrada Autor:,"['data', 'autor']",['Autor:']
noticias_contrato-de-vesting-o-melhor-para-sua-startup_820427885.txt,163,4,Autor não encontrado --- CONTEÚDO --- O contrato de Vesting é uma fusão de um contrato de investimento com uma garantia de participação num empreendimento.,"['autor', 'contrato', 'vesting', 'fusão', 'contrato', 'investimento', 'garantia', 'participação', 'empreendimento']","['CONTEÚDO', 'Vesting']"
noticias_contrato-de-vesting-o-melhor-para-sua-startup_820427885.txt,163,5,"Ou seja, ele indica que existe uma progressiva aquisição de direitos sobre um determinado negócio.","['aquisição', 'direito', 'negócio']",[]
noticias_contrato-de-vesting-o-melhor-para-sua-startup_820427885.txt,163,6,"Utilizado com mais frequência por startups, os contratos de Vesting são um acordo jurídico no qual um investidor ganha progressivamente direitos de participação sobre uma determinada empresa.","['frequência', 'startup', 'contrato', 'vesting', 'acordo', 'investidor', 'direito', 'participação', 'empresa']",['Vesting']
noticias_contrato-de-vesting-o-melhor-para-sua-startup_820427885.txt,163,7,"Um caso muito comum é o de empresas que investem nas ideias dos seus funcionários, permitindo que eles criem produtos ou serviços que podem se tornar negócios com vida própria.","['caso', 'empresa', 'ideia', 'funcionário', 'produto', 'serviço', 'negócio', 'vida']",[]
noticias_contrato-de-vesting-o-melhor-para-sua-startup_820427885.txt,163,8,"Quanto mais o negócio crescer, mais participação os membros da equipe adquirem sobre os lucros.","['negócio', 'crescer', 'participação', 'membro', 'equipe', 'lucro']",[]
noticias_contrato-de-vesting-o-melhor-para-sua-startup_820427885.txt,163,9,"O contrato de vesting disseminou-se no ecossistema empreendedor como uma forma de reter talentos e promover incentivos em um momento crucial da startup, quando ela opera em bootstrapping.","['contrato', 'vesting', 'ecossistema', 'talento', 'incentivo', 'startup', 'bootstrapping']",[]
noticias_contrato-de-vesting-o-melhor-para-sua-startup_820427885.txt,163,10,"Contudo, tal instituto jurídico, se não for bem utilizado, pode causar mais dores de cabeça do que soluções, pois, em verdade, o que se tem é a possibilidade de ingresso de um novo sócio.","['instituto', 'dor', 'cabeça', 'solução', 'verdade', 'possibilidade', 'ingresso', 'sócio']",[]
noticias_contrato-de-vesting-o-melhor-para-sua-startup_820427885.txt,163,11,"Em essência, o contrato de vesting é uma opção de aquisição de participação societária, portanto, o contrato, firmado com empregado ou outro parceiro estratégico, que permite a este, em caráter oneroso, adquirir uma parcela do capital social da sociedade.","['essência', 'contrato', 'vesting', 'opção', 'aquisição', 'participação', 'contrato', 'empregar', 'parceiro', 'caráter', 'parcela', 'capital', 'sociedade']",[]
noticias_contrato-de-vesting-o-melhor-para-sua-startup_820427885.txt,163,12,Como funciona o vesting?,['vesting'],[]
noticias_contrato-de-vesting-o-melhor-para-sua-startup_820427885.txt,163,13,"O vesting associa o direito a uma cota de ações a um período, ou seja, no caso de um funcionário a quem foi prometida uma participação na startup, a transferência dessas ações para ele é feita de forma gradual.","['vesting', 'direito', 'cota', 'ação', 'período', 'caso', 'funcionário', 'participação', 'startup', 'transferência', 'ação']",[]
noticias_contrato-de-vesting-o-melhor-para-sua-startup_820427885.txt,163,14,Ele só terá direito à totalidade da participação prometida após encerrado o período do contrato de vesting.,"['direito', 'totalidade', 'participação', 'período', 'contrato', 'vesting']",[]
noticias_contrato-de-vesting-o-melhor-para-sua-startup_820427885.txt,163,15,"Portanto, se foi acordado um período de vesting de 4 anos e uma participação de 5% nas ações da empresa, após um ano, esse funcionário teria não os 5%, mas sim 1,25%.","['período', 'vesting', 'ano', 'participação', 'ação', 'empresa', 'ano', 'funcionário']",[]
noticias_contrato-de-vesting-o-melhor-para-sua-startup_820427885.txt,163,16,"O mesmo tipo de relação entre a permanência no negócio e a participação nas ações também pode ser estabelecido entre os sócios-fundadores no momento da criação da empresa, garantindo, assim, um equilíbrio entre o tempo de envolvimento de cada um e o direito ao retorno financeiro após o sucesso da empreitada.","['permanência', 'negócio', 'participação', 'ação', 'sócios-fundadore', 'criação', 'empresa', 'equilíbrio', 'envolvimento', 'direito', 'retorno', 'sucesso', 'empreitada']",[]
noticias_contrato-de-vesting-o-melhor-para-sua-startup_820427885.txt,163,17,Por que o vesting é importante?,['vesting'],[]
noticias_contrato-de-vesting-o-melhor-para-sua-startup_820427885.txt,163,18,Uma das características que diferenciam as startups das empresas tradicionais é a forma de divisão dos resultados.,"['característica', 'startup', 'empresa', 'divisão', 'resultado']",[]
noticias_contrato-de-vesting-o-melhor-para-sua-startup_820427885.txt,163,19,"Normalmente todos os envolvidos têm uma participação pré-definida, conforme seu investimento financeiro ou intelectual.","['envolvido', 'participação', 'investimento', 'intelectual']",[]
noticias_contrato-de-vesting-o-melhor-para-sua-startup_820427885.txt,163,20,"Com um contrato de Vesting, os interesses da empresa e dos colaboradores garantem uma parcela mais justa desta participação, pois fica estabelecido que ela é alcançada a medida em que o negócio se desenvolve.","['contrato', 'vesting', 'interesse', 'empresa', 'colaborador', 'parcela', 'participação', 'medida', 'negócio']",['Vesting']
noticias_contrato-de-vesting-o-melhor-para-sua-startup_820427885.txt,163,21,O contrato de Vesting dá ao empreendedor mais segurança na distribuição da participação nos dividendos ou ações de sua startup.,"['contrato', 'vesting', 'empreendedor', 'segurança', 'distribuição', 'participação', 'dividendo', 'ação', 'startup']",['Vesting']
noticias_contrato-de-vesting-o-melhor-para-sua-startup_820427885.txt,163,22,"E aos funcionários, dá a possibilidade de aumentar seus ganhos conforme sua contribuição para o crescimento do negócio.","['funcionário', 'possibilidade', 'ganho', 'contribuição', 'crescimento', 'negócio']",[]
noticias_contrato-de-vesting-o-melhor-para-sua-startup_820427885.txt,163,23,"Dessa forma, um dos grandes motivos para assinar contratos de vesting é, justamente, atrair talentos que possam contribuir fortemente com o negócio, estimulando-os a serem “donos” – afinal, estes talentos não teriam um salário assim numa empresa tradicional.","['motivo', 'contrato', 'vesting', 'talento', 'negócio', 'dono', 'talento', 'salário', 'empresa']",[]
noticias_contrato-de-vesting-o-melhor-para-sua-startup_820427885.txt,163,24,"Além disso, esse formato de contrato garante que a distribuição das participações será progressiva e apenas enquanto durar a parceria.","['formato', 'contrato', 'distribuição', 'participação', 'parceria']",[]
noticias_contrato-de-vesting-o-melhor-para-sua-startup_820427885.txt,163,25,Contrato de vesting entre sócios,"['contrato', 'vesting', 'sócio']",[]
noticias_contrato-de-vesting-o-melhor-para-sua-startup_820427885.txt,163,26,"Estabelecer contrato de Vesting entre os sócios de uma startup é recomendavel, imagine que um de seus sócios desista do empreendimento de uma maneira não amigável.","['contrato', 'vesting', 'sócio', 'startup', 'sócio', 'empreendimento', 'maneira']","['Estabelecer contrato', 'Vesting']"
noticias_contrato-de-vesting-o-melhor-para-sua-startup_820427885.txt,163,27,"Se vocês assinaram um contrato de Vesting, ele só levará o que lhe couber de acordo com a progressividade de sua participação e, consequentemente, o desenvolvimento da empresa durante o período em que foi sócio.","['contrato', 'vesting', 'acordo', 'progressividade', 'participação', 'desenvolvimento', 'empresa', 'período', 'sócio']",['Vesting']
noticias_contrato-de-vesting-o-melhor-para-sua-startup_820427885.txt,163,28,O que não pode faltar no contrato?,['contrato'],[]
noticias_contrato-de-vesting-o-melhor-para-sua-startup_820427885.txt,163,29,Cláusula cliff,['cláusula'],[]
noticias_contrato-de-vesting-o-melhor-para-sua-startup_820427885.txt,163,30,"Os contratos vesting podem ser complementados por uma cláusula cliff, que estabelece um tempo mínimo de colaboração, em geral de um ano, para que o direito à cota de ações tenha validade.","['contrato', 'cláusula', 'cliff', 'colaboração', 'ano', 'direito', 'cota', 'ação', 'validade']",[]
noticias_contrato-de-vesting-o-melhor-para-sua-startup_820427885.txt,163,31,"Nesse exemplo, se o funcionário a quem foi prometida uma participação na empresa se desligar dela antes de cumprir essa carência, ele estará abrindo mão do seu direito a uma parcela na sociedade.","['funcionário', 'participação', 'empresa', 'carência', 'mão', 'direito', 'parcela', 'sociedade']",[]
noticias_contrato-de-vesting-o-melhor-para-sua-startup_820427885.txt,163,32,Vesting da participação,"['vesting', 'participação']",['Vesting']
noticias_contrato-de-vesting-o-melhor-para-sua-startup_820427885.txt,163,33,"Este é o período pelo qual o funcionário recebe sua participação, “veste” ela, que pode ser limitado ou contínuo enquanto ele estiver trabalhando no negócio.","['período', 'funcionário', 'participação', 'negócio']",[]
noticias_contrato-de-vesting-o-melhor-para-sua-startup_820427885.txt,163,34,"Na maioria das vezes, o vesting dura quatro anos, mas tudo depende da negociação feita entre as partes em cada startup.","['vesting', 'ano', 'negociação', 'parte', 'startup']",[]
noticias_contrato-de-vesting-o-melhor-para-sua-startup_820427885.txt,163,35,"O vesting de fato inicia depois do encerramento do cliff, pois este é requisito para o recebimento da participação.","['vesting', 'fato', 'encerramento', 'cliff', 'recebimento', 'participação']",['cliff']
noticias_contrato-de-vesting-o-melhor-para-sua-startup_820427885.txt,163,36,"E mesmo se o funcionário sair da empresa durante o período de vesting tem direito a recebê-lo, pois cumpriu com o cliff.","['funcionário', 'empresa', 'período', 'vesting', 'direito', 'cliff']",[]
noticias_contrato-de-vesting-o-melhor-para-sua-startup_820427885.txt,163,37,"Além de impactar em encargos trabalhistas, o vesting também influencia nos cálculos de férias e 13º por ser componente da remuneração oficial de quem recebe a participação.","['encargo', 'vesting', 'cálculo', 'férias', 'componente', 'remuneração', 'participação']",[]
noticias_contrato-de-vesting-o-melhor-para-sua-startup_820427885.txt,163,38,"Como opção, o negócio pode resolver dar a participação adicionando o colaborador ao seu contrato social, tornando-o sócio de fato.","['opção', 'negócio', 'participação', 'colaborador', 'contrato', 'sócio', 'fato']",[]
noticias_contrato-de-vesting-o-melhor-para-sua-startup_820427885.txt,163,39,"Dessa maneira, a sua participação pode ser paga em retiradas de lucro, além do pagamento mensal via pró-labore.","['maneira', 'participação', 'lucro', 'pagamento', 'via', 'pró-labore']",[]
noticias_contrato-de-vesting-o-melhor-para-sua-startup_820427885.txt,163,40,Aceleração de vesting,"['aceleração', 'vesting']",[]
noticias_contrato-de-vesting-o-melhor-para-sua-startup_820427885.txt,163,41,"A cláusula dá ao recebedor da participação a possibilidade de ele vesti-la toda de uma vez, antes do encerramento do período, diante de alguma situação especial.","['cláusula', 'recebedor', 'participação', 'possibilidade', 'encerramento', 'período', 'situação']",[]
noticias_contrato-de-vesting-o-melhor-para-sua-startup_820427885.txt,163,42,"Por exemplo, se a startup for comprada significa que grande quantidade de dinheiro será investida em uma negociação que a envolve e também que haverá mudanças na empresa, nem que seja apenas de quadro societário.","['startup', 'quantidade', 'dinheiro', 'negociação', 'mudança', 'empresa', 'quadro']",[]
noticias_contrato-de-vesting-o-melhor-para-sua-startup_820427885.txt,163,43,"Diante disso, pode não ser mais desejo dos novos responsáveis manter esse funcionário, assim como ele próprio pode não querer seguir na startup diante do novo cenário.","['desejo', 'responsável', 'funcionário', 'startup', 'cenário']",[]
noticias_contrato-de-vesting-o-melhor-para-sua-startup_820427885.txt,163,44,"Por isso, para protegê-lo e garantir o cumprimento do acordo nesses casos, existe a cláusula de aceleração.","['cumprimento', 'acordo', 'caso', 'cláusula', 'aceleração']",[]
noticias_contrato-de-vesting-o-melhor-para-sua-startup_820427885.txt,163,45,Good leaver e bad leaver,"['good', 'bad']",[]
noticias_contrato-de-vesting-o-melhor-para-sua-startup_820427885.txt,163,46,Essa cláusula é utilizada quando a participação se dá por adição do funcionário ao quadro de sócios.,"['cláusula', 'participação', 'adição', 'funcionário', 'quadro', 'sócio']",[]
noticias_contrato-de-vesting-o-melhor-para-sua-startup_820427885.txt,163,47,"Quando ele é considerado good leaver, tendo cumprido todas as suas obrigações previstas no acordo, pode vender sua participação societária — ao sair do negócio ou em uma aquisição dele — pelo valor de mercado.","['good', 'obrigação', 'acordo', 'participação', 'negócio', 'aquisição', 'mercado']",[]
noticias_contrato-de-vesting-o-melhor-para-sua-startup_820427885.txt,163,48,"Ou seja, mais do que está no contrato social pela valorização da empresa com o tempo e suas melhorias internas.","['contrato', 'valorização', 'empresa', 'melhoria']",[]
noticias_contrato-de-vesting-o-melhor-para-sua-startup_820427885.txt,163,49,"Por outro lado, um bad leaver, que deixou a desejar perante o contrato de vesting, pode liquidar suas quotas de participação somente pelo valor contábil:","['bad', 'contrato', 'vesting', 'quota', 'participação']",[]
noticias_contrato-de-vesting-o-melhor-para-sua-startup_820427885.txt,163,50,aquele que está descrito no contrato social.,['contrato'],[]
noticias_contrato-de-vesting-o-melhor-para-sua-startup_820427885.txt,163,51,"Logo, um bad leaver acaba recebendo menos ao deixar a sociedade.","['bad', 'leaver', 'sociedade']",[]
noticias_contrato-de-vesting-o-melhor-para-sua-startup_820427885.txt,163,52,"Condições de finalização do acordo Assim como saída da empresa antes do encerramento do cliff, outras ações do funcionário podem ser motivo para que o acordo entre as partes seja desfeito e o funcionário perca o direito de vestir a sua participação.","['condições', 'finalização', 'acordo', 'saída', 'empresa', 'encerramento', 'cliff', 'ação', 'funcionário', 'motivo', 'acordo', 'parte', 'funcionário', 'direito', 'participação']",[]
noticias_contrato-de-vesting-o-melhor-para-sua-startup_820427885.txt,163,53,"Por exemplo, uma dessas condições de encerramento pode ser o desrespeito a um cronograma de implementação criado para que a ideia apresentada saia do papel e gere resultados para o negócio.","['condição', 'encerramento', 'desrespeito', 'cronograma', 'implementação', 'ideia', 'saia', 'papel', 'resultado', 'negócio']",[]
noticias_contrato-de-vesting-o-melhor-para-sua-startup_820427885.txt,163,54,"Outra pode ser o não alcance dos resultados previstos e acordados entre as partes para determinado prazo, dando direito de participação à parte idealizadora do projeto.","['alcance', 'resultado', 'parte', 'prazo', 'direito', 'participação', 'projeto']",[]
noticias_contrato-de-vesting-o-melhor-para-sua-startup_820427885.txt,163,55,Cláusula de não concorrência,"['cláusula', 'concorrência']",[]
noticias_contrato-de-vesting-o-melhor-para-sua-startup_820427885.txt,163,56,"Esta cláusula é uma das mais importantes para a startup, pois a protege de uma potencial concorrência interna e até desleal.","['cláusula', 'startup', 'concorrência']",[]
noticias_contrato-de-vesting-o-melhor-para-sua-startup_820427885.txt,163,57,"Por exemplo, um colaborador tem uma grande ideia e a startup decide investir nela.","['colaborador', 'ideia', 'startup']",[]
noticias_contrato-de-vesting-o-melhor-para-sua-startup_820427885.txt,163,58,"Então, logo depois, tendo o apoio do negócio para criar um produto mínimo viável e desenvolver sua ideia, o funcionário decide fazer algo parecido fora da empresa apenas para si, já sabendo o caminho a percorrer para conseguir concluir um novo projeto.","['negócio', 'produto', 'ideia', 'funcionário', 'empresa', 'projeto']",[]
